0.162846803,214,42,4,42,9.7,7.3,15.8,0.598,4.4,10.8,12.9,0.557,8,8.3,4.6,7.9,12,9.1,1.8,2.2,4.2,2,26.7,4570314,29
0.167671894,224,34,2,69,16.3,8.4,17.9,0.641,4.1,10.1,15.7,0.601,8.3,9.1,5,9,13.6,6.3,1.5,2.7,4.1,2.6,29,4604173,23
0.289505428,247,36,29,77,17.4,6.9,14.8,0.602,4.3,10.6,12.1,0.575,7.3,8.1,4.9,9.4,13.8,8.8,1.9,2.6,4.1,2.4,25.1,4618095,62
0.349819059,388,30,36,49,16.6,9.3,20.5,0.626,4.2,10.8,17.6,0.644,9.4,10.6,5.1,9.3,13.9,10.2,1.9,2.2,5.1,3.1,31.9,4619529,82
0.372738239,378,30,42,80,28.4,9.7,21.5,0.623,4.7,12.1,17.3,0.628,8.9,10,5.3,10.3,15,9.9,2.2,2.7,5.1,3.6,32.6,4620328,91
0.379975875,227,39,80,82,35.5,10.1,22.2,0.714,5.1,13.2,16.9,0.714,9.7,11,5.1,10.4,15,10.9,1.7,2.4,5.4,4,34.8,4619080,101
0.108564536,271,33,8,7,8.9,3.4,8.9,0.526,3.3,8,8.7,0.464,5.8,6.1,3.8,7.3,10.6,8.9,1.9,1,3.2,1.4,15.6,4593585,24
0.352834741,67,40,74,82,34.1,10.1,22.7,0.625,4.9,12.5,18.1,0.6,9.7,11,4.8,10.5,14.9,10.8,2.2,2.6,5.5,3.6,34.5,4615627,66
0.29252111,137,38,47,82,30.6,9.8,21.7,0.636,4.6,11.7,17.9,0.587,9.6,10.8,5.3,10.5,15.4,10.6,2.4,2.7,5.4,3.4,33.5,4618947,76
0.256332931,192,37,1,27,15.5,6.8,15.1,0.574,3.3,8.6,14.5,0.539,8.9,10.1,5,8.2,12.7,9.7,1.9,2.6,4.5,2.6,25.5,4615929,51
0.440289505,302,32,7,53,15.1,7.1,16,0.566,2.9,7.8,16.1,0.529,8.6,9.8,5,8.5,13,10.6,1.8,2.4,5.2,2,25.4,4618847,95
0.375150784,455,29,21,73,22.2,9.3,20.5,0.613,4.6,11.5,16.9,0.552,8.8,9.9,5.1,9.9,14.6,9.4,1.7,2.7,4.9,2.6,31.6,4620443,92
0.378769602,463,35,61,82,33.6,10.4,23.1,0.742,5,12.5,18.5,0.687,9.6,10.9,5.2,10.7,15.5,10.7,2.3,2.7,5.4,3.6,35.1,4620525,93
0.180940893,353,39,52,82,23.6,8.7,18.3,0.668,4.2,10.4,15.7,0.654,9.5,10.7,5.3,9.6,14.5,9.4,1.9,2.6,4.8,2.3,30.9,4620151,44
0.276236429,264,39,26,56,16.8,7.8,17.8,0.55,4.1,10,15.8,0.429,8.5,9.4,5,8.2,12.7,9.3,1.5,2.6,4.7,2.4,27.9,4618248,59
0.045235223,17,29,9,8,4.2,2.7,5.7,0.567,3.1,7.5,6.1,0.534,5.6,6.1,4.6,6,10.1,8.3,1.6,2.2,3.6,1.3,13.7,4076679,6
0.304583836,348,33,49,48,18.6,8.6,18,0.662,4.4,10.5,15.4,0.612,8.7,9.7,5.2,8.8,13.5,9.6,1.8,2.6,5,2.5,29.9,4620763,70
0.135705669,141,28,9,67,19.6,7.6,17.5,0.542,3.2,8.7,16.7,0.454,8.8,10,4.9,7.7,12.1,10.6,2,2.2,5,2.1,27,4574428,19
0.491556092,109,41,66,82,26.8,8.7,20,0.526,5.1,13.2,14.7,0.526,8.8,9.8,4,8.2,11.7,11,2.2,2.3,5.3,3,31,4619935,119
0.328709288,342,41,78,81,28.1,9.8,23.1,0.286,5.1,13.2,17.8,0.286,8.9,10.2,5,9.5,14,10.6,1.8,2.5,4.9,2.8,33.3,4614805,65
0.256332931,11,23,71,82,29,10,22.7,0.591,5.1,12.9,17.6,0.526,8.9,9.8,4.6,9.3,13.4,10.8,2,2.1,5.3,2.3,33.8,4604593,34
0.452352232,290,40,67,82,33.5,9.8,22.5,0.5,5,12.8,17.6,0.4,9.5,10.7,4.8,10.5,14.8,11.1,2.3,2.6,5.5,3.6,33.8,4619901,114
0.030156815,351,30,22,21,7,4.7,11.6,0.524,3.1,8.2,11.3,0.482,5.9,6.7,4.7,6.8,11,2,0.4,2.6,3.3,1.6,18,4547266,5
0.521712907,474,40,70,82,30.3,9.9,22.7,0.478,5.1,12.8,17.8,0.333,8.9,9.8,4.3,9.9,13.8,11,2.2,2.2,5.2,3.2,33.4,4620219,122
0.065138721,288,36,3,2,3.5,2.1,6.5,0.52,2.8,7.7,6.7,0.494,6.3,7.3,4.6,8.2,12.4,7.6,1.5,2.2,3.5,1.5,13.1,4537398,16
0.159831122,71,39,18,23,14.6,5.2,15.8,0.357,5.1,13.2,10.5,0.357,8.3,8.3,2.7,5.7,7.9,10.2,1.9,1.5,4.4,1.2,23.5,4523256,22
0.238238842,482,37,21,24,10.7,6.7,17.4,0.429,5.1,13.2,12.1,0.428,7.6,7.8,3.2,6.7,9.5,9.6,1.4,1.8,4.7,1,25.8,4614644,59
0.25814234,6,33,21,82,29.9,10.1,23.1,0.477,5.1,13.2,17.8,0.477,9.5,10.6,4.6,9.4,13.5,10.8,2,2.3,5.4,2.6,34.4,4614530,63
0.217129071,56,31,1,71,22.9,9,20.3,0.578,4.8,11.8,16.4,0.478,9.1,10.2,5,9.5,14,10,1.7,2.5,5,2.4,31.6,4615725,28
0.170084439,241,36,3,60,13.5,7.1,16.2,0.548,4.5,11.5,12.6,0.523,8.5,9.5,4.8,8.8,13.1,7.9,1.6,2.5,4.3,2.2,26.8,4606690,24
0.119420989,258,30,6,8,6.6,6.6,15.4,0.544,3.7,9.7,13.6,0.51,8.6,9.7,4.7,8.4,12.6,8.9,1.3,2.4,4.8,2.2,25.3,4608980,28
0.325693607,133,37,17,82,22.7,8.9,21.2,0.421,5.1,13.2,15.9,0.421,8.8,9.6,3.5,8.3,11.3,10.6,2,2.4,5.2,2.3,31.3,4616587,72
0.108564536,389,41,20,22,9.8,5.2,10.7,0.595,3,7.1,11.5,0.553,7.4,8,4.9,8.1,12.5,6.4,1,2.4,2.9,1.9,20.5,4612135,15
0.186972256,22,32,5,62,18.8,8.3,17.9,0.623,3.9,9.7,16.1,0.588,8,8.9,5.2,9.8,14.5,8.5,2,2.7,4.5,2.7,28.2,4615981,48
0.271411339,235,40,73,82,30,10,22.9,0.5,5.1,13.2,17.6,0.5,9.4,10,4.5,9.7,13.7,11.2,2.3,2.3,5.1,2.5,34.2,4608636,46
0.03920386,266,35,8,7,2.6,2,4.7,0.556,2.2,5.5,7.1,0.508,3.2,3.7,4.8,6.8,11.1,5.3,1.5,2.4,3.1,2,9.1,4280219,8
0.458383595,387,31,38,82,31.5,10.1,22.5,0.648,4.7,11.8,18.7,0.542,9.7,11,5.3,10.7,15.4,10.8,2.1,2.7,5.5,3.3,34.3,4619943,116
0.470446321,337,38,64,82,34.6,10.2,23.1,0.556,5.1,13.2,17.8,0.556,9.7,10.9,5.1,10.2,14.8,11,2.3,2.7,5.5,3.1,34.8,4620138,120
0.143546441,142,33,20,19,4.6,5.5,12.6,0.553,3.1,8.1,12.4,0.509,4.2,4.9,4.8,6.6,10.8,9.1,1.8,2.5,4.4,2.5,17.9,4618696,34
0.17490953,163,32,15,14,11.9,8.2,17.9,0.608,3.4,8.6,17.2,0.58,9.3,10.5,4.9,8.3,12.7,9.4,1.4,1.9,4.6,2.2,28.8,4576890,24
0.416164053,96,32,17,47,13.5,8.2,19.1,0.515,4,10.5,16.5,0.421,9.5,10.6,4.6,7.8,11.8,10.6,1.8,2.3,5.3,2.5,29.5,4619367,107
0.220144753,128,40,17,56,19.9,8.5,19,0.573,4.4,10.9,16,0.481,8.8,9.9,4.9,9.6,14,9.5,2.1,2.5,4.5,1.8,29.9,4617401,57
0.443305187,204,38,82,82,37.5,10.8,24.5,1,5.1,13.2,19.2,1,9.7,11,5.4,10.1,15,11.2,2.4,2.7,5.7,4,36.1,4620159,121
0.238238842,392,39,2,46,12.2,6.1,13.1,0.589,3.8,9,12,0.531,7.6,8.3,4,6.1,9.7,9,1.7,2.3,3.4,2,23.3,4609744,43
0.395054282,20,33,42,75,22.9,8.5,19.3,0.558,3.8,10.3,16.8,0.571,9.2,10.5,4.8,9,13.3,10.2,1.9,2.2,4.8,2.1,29.7,4619079,100
0.283474065,85,32,15,18,8.2,5.8,14,0.524,4,10.6,11.3,0.505,7.5,8.5,5.1,9.2,13.8,6.6,1.4,2.6,4,2.2,22.9,4618864,73
0.369119421,197,38,44,81,28.7,9.6,21.3,0.627,4.8,12,17.1,0.562,9.2,10.3,5.3,10.3,15.2,10.4,2.1,2.6,5,3,32.8,4620172,90
0.232207479,259,28,4,72,19.8,7.7,19.2,0.41,5.1,13.2,13.9,0.41,8.7,9.6,3.5,7.4,10.4,9.6,2,2.2,4.7,2.4,28.8,4597478,33
0.229191797,457,25,15,82,25.9,8.8,20.8,0.464,5.1,13.1,15.6,0.459,9.1,10.2,4.7,8.8,13,9,1.8,2,4.6,2.5,31.5,4585181,32
0.238238842,44,37,16,76,26.4,9.3,21,0.56,4.1,10.6,18.3,0.443,9.3,10.5,5.1,10,14.5,10.5,2.1,2.3,5.2,2.9,31.6,4600173,35
0.416164053,40,39,45,81,28.7,9.6,21.9,0.52,5.1,12.7,17.1,0.425,9.5,10.6,5,9.9,14.4,10.5,2.2,2.6,5.3,3.4,33.4,4619291,102
0.05548854,240,33,2,1,6.8,5.7,17.4,0.286,5.1,13.2,12.1,0.283,7.2,5.8,1.7,1,2.2,10,1.8,1,4.3,1.4,23.4,4383104,11
0.137515078,265,33,21,63,26,9.9,22.2,0.613,4.8,12.5,17.7,0.604,9.3,10.4,5.1,9.7,14.3,10.3,1.6,2.5,5,2.7,33.6,4600770,21
0.241254524,317,41,45,74,30,9.5,21.4,0.569,4.9,12.6,16.8,0.559,9.1,10.2,5.2,10.2,14.9,9.9,2.2,2.5,4.7,3.2,32.7,4614945,46
0.332931242,477,37,56,82,22,9,20.2,0.578,4.7,12.1,16,0.547,8.1,9,4.8,9.9,14.2,9.1,1.4,2.3,4.8,2.9,30.5,4620676,78
0.016887817,108,34,9,8,3.1,1.1,3.6,0.533,4.7,11.5,0,0.516,2.3,2.3,4.5,6.8,10.8,7.3,1.3,2.5,3.3,2.2,8.8,3824700,3
0.030156815,90,35,11,10,4.3,1.8,4.6,0.548,3.3,8.2,4.4,0.517,2.5,1.7,3.3,2.2,5,6.6,1,1.4,2,0.1,9.1,3966538,6
0.186972256,72,31,11,10,12.4,7.7,16.9,0.6,3.6,8.8,16,0.517,8.5,9.4,4.5,8.2,12.2,10.2,1.3,2.3,4.9,2,27.2,4594030,26
0.300361882,217,39,78,82,35.1,10.2,23.7,0.25,4.9,13,18.6,0.333,9.1,9.8,5,10.7,15.2,10.6,2.4,2.7,5.7,4,34.1,4618766,67
0.111580217,394,38,4,4,7,3.9,9.1,0.549,3.8,9.5,7.6,0.513,6.9,7.8,4.9,8.5,12.9,4.9,1.5,2.5,2.4,2.1,18.2,4597247,20
0.227985525,441,38,26,82,21.4,9,19.4,0.646,3.8,9.6,17.8,0.637,9.5,10.7,5.2,8.6,13.4,10.1,1.9,2.6,4.8,2.5,31,4617111,51
0.229191797,465,29,19,38,12.6,6.7,15.1,0.562,3.8,9.5,13.5,0.514,8.3,9.3,5.2,9,13.7,5.6,1.9,2.6,3.5,1.8,25.1,4613653,42
0.211097708,131,36,33,43,14.8,6.7,16.2,0.513,5,13,11.1,0.509,8.4,8.8,3.6,6.8,9.9,10.1,1.5,1.9,4.5,1.9,26.6,4620705,52
0.521712907,236,42,51,74,21.5,8.7,20.7,0.438,5,12.9,15.8,0.409,8.8,9.7,4.2,9.8,13.5,10.8,2,2.3,5.3,2,30.8,4620307,129
0.043425814,383,33,19,18,6,3.6,9.2,0.529,4.9,12.3,4.9,0.513,6.2,7,4.4,8.3,12.2,6.8,1.7,2.4,3.4,2.7,18.1,4283106,6
0.485524729,466,36,33,71,22.4,8.6,19.6,0.557,4.5,11.3,16.3,0.469,8.5,9.2,5,8.9,13.4,10.6,2.1,2.6,5.1,2.8,30,4619658,110
0.087454765,53,41,5,4,3.5,3,6.2,0.577,3.2,8,6,0.553,5,5.3,4.8,8.5,12.8,7.8,1.5,2.4,2.6,0.9,14,4550794,21
0.346803378,176,28,18,82,21.8,8.7,19.3,0.601,4.2,10.5,16.7,0.524,8.1,9,5.2,9.3,14,9.1,1.7,2.6,4.8,2.4,29.4,4619433,81
0.250301568,103,34,7,45,21,8.7,21.1,0.378,5.1,13.2,15.8,0.378,8.8,9.8,3.7,6.3,9.5,10.6,1.9,1.9,4.9,1.6,31,4603567,39
0.473462002,101,41,47,82,31.9,10.1,23.2,0.489,5.1,13.2,17.9,0.489,9.4,10.5,4.8,10,14.3,11.1,2.3,2.2,5.5,2.9,34.5,4619599,113
0.485524729,415,42,76,82,35.1,10.4,22.6,0.769,5.1,13.2,17.3,0.769,9.1,10.4,5.3,10.4,15.1,11.2,2.4,2.6,5.4,3.3,34.7,4619860,117
0.248492159,450,36,37,39,8.4,4.7,10.1,0.576,3.3,8.5,9.5,0.562,7.9,8.2,5,8.2,12.7,6.9,1.5,2.3,3.5,1.9,20.3,4618206,58
0.103739445,332,23,29,28,12.1,5.3,11.9,0.563,3.6,9.3,10.5,0.537,7.9,8.9,5,5,9.5,9.7,1.8,2,4.8,1.9,21.9,4508648,21
0.17973462,390,41,2,16,18.4,8.4,18.6,0.601,4.5,11.2,15.2,0.562,9.2,10.2,4.8,8.1,12.4,10.2,1.9,2.3,4.7,1.5,30.2,4604487,41
0.44933655,313,35,49,82,24.4,9.1,20.4,0.587,4.8,11.8,16.5,0.495,9,9.6,4.6,8.9,13,10.3,1.9,2.4,4.8,2.4,31.7,4619341,105
0.443305187,136,38,2,47,18.2,9.3,20.4,0.628,4.4,10.8,17.4,0.521,9.1,10.2,4.7,9,13.3,10.4,1.8,2.4,5.1,2.5,31.8,4619223,103
0.322677925,292,36,17,77,15.7,7.4,17,0.553,3.9,10,14.8,0.498,8.6,9.7,5.1,8.7,13.3,10.3,2.2,2.6,5.1,2.8,27.1,4613348,56
0.407117008,41,42,40,82,25.2,9.5,20.8,0.646,4.4,10.9,17.8,0.517,9.6,10.7,4.9,9.2,13.6,10.7,2.2,2.2,5,2.3,32.7,4618203,91
0.037394451,164,35,7,6,6,7.2,15.9,0.582,4,9.7,14.1,0.506,7.7,8.2,4.1,4.5,8.1,4.2,0.4,1.3,3.3,1.1,25.9,3705839,5
0.085645356,205,30,9,8,8.8,5.6,16.2,0.367,5.1,13.2,10.9,0.365,6.6,5.3,1.4,2.4,3.3,9.8,1.5,1.5,3.4,1.3,22.6,4469657,13
0.428226779,364,36,6,79,21.2,8.3,19.6,0.485,4.8,12.2,15.3,0.429,8.3,9.2,4.2,8.3,12,10.6,1.6,2.2,5.3,2.2,29.4,4618819,98
0.024125452,449,26,23,23,8.6,3.9,8.6,0.566,4.3,10.8,5.7,0.544,6,6.3,4.3,7.6,11.5,7.4,1,2,3.4,2.1,17.8,3641246,2
0.379975875,309,34,10,60,13.6,6.9,16,0.543,4,10.4,13.6,0.499,8.9,10,4.9,9.5,13.9,9,1.7,2.3,4.9,2.2,26.5,4620252,92
0.364897467,102,34,37,70,21.3,9.2,21.4,0.472,5.1,13.2,16.1,0.472,8.6,9.2,3.3,7.9,10.7,10.6,2.1,2.2,4.9,1,31.8,4620514,90
0.224366707,354,39,1,24,9.1,5.6,13.4,0.529,4.6,11.4,9.9,0.491,7.9,8.4,4.3,7.5,11.3,4.7,1.3,2.2,3.5,1.8,23.3,4616161,50
0.164053076,315,41,28,41,12.9,7,14.5,0.623,4.1,10,12.4,0.592,7.3,8,4.9,8.4,12.8,7.3,1.7,2.5,3.5,2.3,25.1,4620235,47
0.119420989,243,37,11,82,17.2,5.2,14.3,0.455,5,12.7,9.5,0.432,6.6,7,2.7,7.1,9.3,10.3,2,2.2,4,1.9,21.8,4557784,25
0.126658625,49,34,17,16,5.5,4,8.8,0.566,3.5,8.5,8.2,0.523,3.8,4.1,4.6,7,11.2,4.9,1,2.2,2.3,1.5,15,4593625,30
0.053075995,158,33,8,67,7.5,5.3,11,0.594,1.8,4.4,14.5,0.532,7.7,8.7,5,8.8,13.3,8.7,1.8,2.2,4.1,2,19.9,4169921,7
0.114595899,212,32,1,30,12.4,6.1,13.6,0.569,3.4,8.3,13.2,0.504,7.7,8.5,4,6.6,10.1,9.5,1.7,2.4,4.3,1.4,23,4458627,12
0.168878166,138,37,15,16,5.6,4.8,10.8,0.561,3.2,7.9,10.8,0.509,6.4,6.9,4.8,8.7,12.9,8.2,1.4,2.6,3.6,1.4,18.9,4611930,36
0.265379976,435,33,18,70,13,7.2,16,0.574,4.6,11.4,12.5,0.53,8.4,9.4,4.8,7.9,12.2,8,1.6,2.3,4.2,2.1,27.1,4618437,67
0.268395657,242,38,8,66,12.4,6.5,13.8,0.601,3.6,8.5,13.2,0.545,8.1,8.9,4.6,7.4,11.5,9,1.8,2.2,4.7,2.1,24.4,4615393,63
0.33655006,442,39,46,82,30.6,9.7,21.5,0.649,4.8,12.4,17,0.659,9.2,10.4,5.3,10.1,14.9,10.3,2,2.6,5.3,3,33.2,4619723,79
0.295536791,422,31,18,61,11.9,8,17.9,0.576,3.8,9.8,15.9,0.524,8.8,9.9,4.9,8.8,13.2,8.6,1.1,2.3,4.5,1.8,28.3,4619047,77
0.217129071,177,39,26,26,7.2,5.2,13.3,0.498,3.2,8.7,12.5,0.442,7.9,8.6,4.6,8.8,12.9,8.3,1.2,2.6,4.4,2.4,21.2,4618250,64
0.115802171,194,31,34,33,7,4.9,12.1,0.523,3.2,8.4,11.6,0.477,6.5,7,4.9,8.2,12.6,7,1.4,2.5,4,1.7,19.2,4618000,29
0.52774427,326,38,60,82,34.5,10.4,22.9,0.75,5.1,12.7,18.2,0.667,9.6,10.9,5.3,10.4,15.3,11,2.3,2.7,5.5,3.7,35.2,4620234,124
0.229191797,345,42,61,82,22.4,8.3,19.9,0.451,5.1,13.1,14.7,0.44,9.2,10.4,4.3,8.3,12.1,10.3,2.3,1.9,4.6,2,30.5,4608408,45
0.188178528,165,30,36,82,27.1,8.8,19.6,0.591,4.3,10.8,16.6,0.537,9,10.1,5.1,9.7,14.2,10.5,2.2,2.6,5.2,3,30.5,4613584,38
0.23039807,186,32,11,41,15.3,7.5,16.8,0.577,4.3,10.8,13.9,0.545,7.9,8.7,4.9,9,13.4,9.6,1.8,2.5,4.8,2.2,26.9,4617190,52
0.012062726,16,39,3,2,2.9,2.6,8.8,0.479,4.5,10.9,5.7,0.437,3.8,3.3,3.6,4.1,7.2,5.8,0.8,0.8,2.8,0.9,13.2,3016349,2
0.262364294,379,38,14,55,17.8,8.5,19.6,0.533,4.4,11.4,16.1,0.488,8.9,9.9,4.6,8.4,12.4,10.5,1.8,2.4,5.2,3.1,30,4619107,73
0.085645356,114,31,10,9,4.8,3.5,9.1,0.525,3.5,9.2,7.8,0.501,5.6,5.8,4.6,8.1,12.2,5.4,1.2,2.5,2.8,1.3,15.8,4593978,17
0.07840772,185,35,10,9,4,3.3,8.7,0.529,3.1,8.1,8.5,0.494,4.7,5.1,4.7,6.4,10.6,7.7,1.4,2.4,3.8,2.4,14.2,4460603,17
0.319662244,111,34,1,0,6.1,6.8,16.4,0.498,4.9,12.7,11.7,0.489,8,9,3.1,5.5,8.1,9.3,1.3,1.5,4.4,0.9,26.1,4616581,75
0.167671894,308,35,2,82,16,6,15.5,0.467,5.1,13.2,10.3,0.464,7.5,8,3.3,6.6,9.4,8.9,1.3,2.2,4,1.9,24.4,4608806,40
