1.000000000000000000e+00,7.892420701220727031e-01,3.837018055583383269e-01,4.491514862030578925e-01
1.000000000000000000e+00,8.435971097845839095e-01,4.358192729441360269e-01,5.285727004232778636e-01
1.000000000000000000e+00,8.758042634229974421e-01,3.790448112216813770e-01,4.879094305728074454e-01
1.000000000000000000e+00,8.218258626441820036e-01,3.488948733235454069e-01,4.873022915474712891e-01
1.000000000000000000e+00,7.864866710920747073e-01,3.967183597786886340e-01,5.511252109763030704e-01
1.000000000000000000e+00,8.367974855694259029e-01,3.683015010817655144e-01,4.476539969216055681e-01
1.000000000000000000e+00,8.524980326311696333e-01,4.344920400912425928e-01,5.175986631931982496e-01
1.000000000000000000e+00,8.530070361795722977e-01,4.195470425303678974e-01,4.749293719116246537e-01
1.000000000000000000e+00,7.980123723682983616e-01,4.784811224985399680e-01,5.366578848528251733e-01
1.000000000000000000e+00,8.646885910700616851e-01,4.672802702775895600e-01,5.595387599215376762e-01
1.000000000000000000e+00,8.389787366429503068e-01,4.305485995507119523e-01,5.264885451559837559e-01
1.000000000000000000e+00,8.240954230944752545e-01,4.527290808057846672e-01,5.503766433185863782e-01
1.000000000000000000e+00,8.257218689042585824e-01,4.212391099215257451e-01,5.127670280935640035e-01
1.000000000000000000e+00,7.653955418987610226e-01,4.039730318802943199e-01,5.615522984288656705e-01
1.000000000000000000e+00,8.098712361166305884e-01,4.726532809227952936e-01,5.637515655362971279e-01
1.000000000000000000e+00,8.067251217507012129e-01,4.441929615231010597e-01,5.548190472589051847e-01
1.000000000000000000e+00,8.328025573264618009e-01,4.297757025265541708e-01,5.164880654399387483e-01
1.000000000000000000e+00,8.503714555553862908e-01,3.876896894193943566e-01,4.552522593486270086e-01
1.000000000000000000e+00,8.374960552181389684e-01,4.661466936793265958e-01,5.060535694110135374e-01
1.000000000000000000e+00,7.827616617614095995e-01,4.333554156619355835e-01,5.317358460312323620e-01
1.000000000000000000e+00,8.125655128871339672e-01,3.865601030422318174e-01,5.767803638908098884e-01
1.000000000000000000e+00,7.699350540294362943e-01,4.709257492896480324e-01,4.680436221646802619e-01
1.000000000000000000e+00,8.825532395496716864e-01,3.801626966450589729e-01,5.740746437749673081e-01
1.000000000000000000e+00,8.543697782698123078e-01,4.357219665672692477e-01,4.806316888171298096e-01
1.000000000000000000e+00,8.347958737821693509e-01,4.362095978360227555e-01,5.240823544339330287e-01
1.000000000000000000e+00,7.646614923490249183e-01,4.948648011232608113e-01,5.110628161353570897e-01
1.000000000000000000e+00,8.594928359688090991e-01,4.356177091185177153e-01,5.372589883915126485e-01
1.000000000000000000e+00,8.296120408898521870e-01,4.739427301057175801e-01,5.724750018292237286e-01
1.000000000000000000e+00,8.583674963775929090e-01,4.448061343516923616e-01,5.788969540178423578e-01
1.000000000000000000e+00,7.891095983530023172e-01,4.330450164161794291e-01,4.693733472467602752e-01
1.000000000000000000e+00,8.328483020080905685e-01,4.304944597287082009e-01,5.221577527887664161e-01
1.000000000000000000e+00,8.850993843618369938e-01,3.754997675770258558e-01,4.895186293054376026e-01
1.000000000000000000e+00,8.417852892643986618e-01,4.170997252340415962e-01,5.282289909564902297e-01
1.000000000000000000e+00,8.242062604364573941e-01,4.385817783176410023e-01,4.851479882285643086e-01
1.000000000000000000e+00,7.820341492760138902e-01,3.841321817244928716e-01,4.706597485269101711e-01
1.000000000000000000e+00,8.505576650718849052e-01,3.985113497777658664e-01,4.844407702775048730e-01
1.000000000000000000e+00,9.179202099818772886e-01,4.703172608334671989e-01,5.337424278768528874e-01
1.000000000000000000e+00,7.884438224148764274e-01,4.786712940709118569e-01,5.684154495774531579e-01
1.000000000000000000e+00,8.945152474900123218e-01,4.107306594338964723e-01,4.670909161383753339e-01
1.000000000000000000e+00,8.244288930212868571e-01,4.333618722536500822e-01,5.276776948502511777e-01
1.000000000000000000e+00,7.696729807068267704e-01,4.483657148359393441e-01,4.922622494253389713e-01
1.000000000000000000e+00,8.357278653622228770e-01,4.622023483793085696e-01,5.058511141233180686e-01
1.000000000000000000e+00,8.820071756753971037e-01,3.684531642031801391e-01,4.889626969411241530e-01
1.000000000000000000e+00,8.884922146894931316e-01,3.990792404506039448e-01,5.850072391030162189e-01
1.000000000000000000e+00,7.856892681031922843e-01,3.859403180036383718e-01,5.651469309135483954e-01
1.000000000000000000e+00,8.674046710146159356e-01,3.633993802476340185e-01,5.357656277915201493e-01
1.000000000000000000e+00,8.801227451123105894e-01,4.226593573085129507e-01,5.695899221440572369e-01
1.000000000000000000e+00,8.157672447920657488e-01,4.513300696465374906e-01,5.282221036906467049e-01
1.000000000000000000e+00,8.288024444220343234e-01,3.856373880176193203e-01,5.888078476949888396e-01
1.000000000000000000e+00,8.454414434574993864e-01,4.261974274513419259e-01,5.755841533178626124e-01
1.000000000000000000e+00,8.295151283994566249e-01,4.507500987558661909e-01,4.500382866771373003e-01
1.000000000000000000e+00,8.407870683524415467e-01,4.195198116408070388e-01,5.319408866808634784e-01
1.000000000000000000e+00,8.018519006810664873e-01,4.483345642985434032e-01,5.383385678088113968e-01
1.000000000000000000e+00,8.275557448917102432e-01,4.379687722445519960e-01,5.119550083329309498e-01
1.000000000000000000e+00,8.640301956241607240e-01,4.413143981557123285e-01,5.581031596802651373e-01
1.000000000000000000e+00,8.371889428907539621e-01,4.551931905148970392e-01,5.932537258746239939e-01
1.000000000000000000e+00,7.613476801710523656e-01,4.348374446907228852e-01,5.637285825858657784e-01
1.000000000000000000e+00,7.683719896375682534e-01,4.677810301496364009e-01,5.368021457546950925e-01
1.000000000000000000e+00,8.032542298289708782e-01,3.795095405971707359e-01,5.872509820093868571e-01
1.000000000000000000e+00,8.438772641380577477e-01,4.114937967307084610e-01,5.101936957542716478e-01
1.000000000000000000e+00,7.773407165692921561e-01,4.334156293281362093e-01,5.589868107062961888e-01
1.000000000000000000e+00,8.405284076530243897e-01,4.343318195854642960e-01,5.218900944074132964e-01
1.000000000000000000e+00,8.164975421952761492e-01,4.571959991845450655e-01,5.375525948611016291e-01
1.000000000000000000e+00,8.187557610835139998e-01,4.079030756934940438e-01,5.789752797644754923e-01
1.000000000000000000e+00,8.464276482543892088e-01,4.109090209853845654e-01,5.556271430142813994e-01
1.000000000000000000e+00,8.363946598710172431e-01,3.900683342896865691e-01,5.124846824611463125e-01
1.000000000000000000e+00,7.918681726855623104e-01,4.727932031761711285e-01,5.107880539923931318e-01
1.000000000000000000e+00,8.167124636868222654e-01,4.497646163939826858e-01,5.212544852076677060e-01
1.000000000000000000e+00,8.360788248519674948e-01,4.562774554654667747e-01,5.197942587893493727e-01
1.000000000000000000e+00,8.335173641293935898e-01,4.297718496123700271e-01,5.224815629781398574e-01
1.000000000000000000e+00,8.099480640800513775e-01,3.680242909206627999e-01,5.101704270364789684e-01
1.000000000000000000e+00,8.305242682273480392e-01,3.879539633213437977e-01,5.739803774967282557e-01
1.000000000000000000e+00,8.347793024015977004e-01,4.346809829949289106e-01,5.269988768511633115e-01
1.000000000000000000e+00,7.779975700848715814e-01,4.940367600186624797e-01,5.114130501479716706e-01
1.000000000000000000e+00,8.304435729509995756e-01,4.301695077356862962e-01,5.234993195655159859e-01
1.000000000000000000e+00,8.229456142073072744e-01,4.385492029115304891e-01,5.077482245916268289e-01
1.000000000000000000e+00,8.239068168967232930e-01,4.603339844241494672e-01,5.645352767107402192e-01
1.000000000000000000e+00,9.127495133920567882e-01,4.547887548444309869e-01,5.655671133031137110e-01
1.000000000000000000e+00,8.166202769900643421e-01,4.461926137223093392e-01,5.086263502248329349e-01
1.000000000000000000e+00,8.996092465755939349e-01,3.679305080043780429e-01,5.225546710822952523e-01
1.000000000000000000e+00,8.106026017333636258e-01,4.389031049702588616e-01,4.904299426599604272e-01
1.000000000000000000e+00,8.257961220821258275e-01,4.417840072285522113e-01,5.313869730986269246e-01
1.000000000000000000e+00,8.835190233027016005e-01,3.503144801027096578e-01,5.415530813944802180e-01
1.000000000000000000e+00,7.476626932749474985e-01,4.173880101788002839e-01,5.637871507773263291e-01
1.000000000000000000e+00,8.416837139800164014e-01,4.284073415558130038e-01,5.142904549790194846e-01
1.000000000000000000e+00,8.315926778794245910e-01,3.776107832321005109e-01,5.131250579942620016e-01
1.000000000000000000e+00,7.895130253022990541e-01,4.203988280393982646e-01,4.766304420664093655e-01
1.000000000000000000e+00,7.853130777054682099e-01,4.423187423923859996e-01,4.656500612830145047e-01
1.000000000000000000e+00,7.900645146755657100e-01,4.308263163125306550e-01,4.806973503145805515e-01
1.000000000000000000e+00,8.435428694101565483e-01,4.445057503817752553e-01,5.419807038190224135e-01
1.000000000000000000e+00,8.560148334836652495e-01,3.921075786834455346e-01,5.123696507248824972e-01
1.000000000000000000e+00,8.821616841394150921e-01,3.917687669052658528e-01,4.862982592658853243e-01
1.000000000000000000e+00,7.854925999520209201e-01,3.654298584104651582e-01,4.748135015298728945e-01
1.000000000000000000e+00,8.784867199881253308e-01,3.580829101705547690e-01,5.090613815728246561e-01
1.000000000000000000e+00,8.516885047811126874e-01,4.712367791416480767e-01,5.551320719205499188e-01
1.000000000000000000e+00,7.966416721751071739e-01,4.101127520028970408e-01,4.718388254374780155e-01
1.000000000000000000e+00,8.586689475539177607e-01,4.127833132375057223e-01,4.667936704466387754e-01
1.000000000000000000e+00,8.421413640391171018e-01,4.419339877528294380e-01,5.133364928173784758e-01
1.000000000000000000e+00,8.653684866071155168e-01,4.216833106034344469e-01,4.917301633968777508e-01
1.000000000000000000e+00,8.498705577478921080e-01,4.425372958804809631e-01,5.148297180260713590e-01
1.000000000000000000e+00,8.525474735024461959e-01,4.234683367768308782e-01,5.413669542274874846e-01
1.000000000000000000e+00,8.445649568347202152e-01,3.452352287629215644e-01,5.343262751512203312e-01
1.000000000000000000e+00,7.928142272997530382e-01,4.030994221394630372e-01,4.833620920001874821e-01
1.000000000000000000e+00,8.708701719017403198e-01,4.854380025402347254e-01,4.890421014619478757e-01
1.000000000000000000e+00,8.459545195362072612e-01,4.303990561936049120e-01,5.219884872623893335e-01
1.000000000000000000e+00,7.672219402674558264e-01,4.502024362263067347e-01,5.485915936656802216e-01
1.000000000000000000e+00,8.539105454157551733e-01,4.109527325583219315e-01,4.725116281885302638e-01
1.000000000000000000e+00,8.043889575298950323e-01,4.251526137508704895e-01,5.228530201344927519e-01
1.000000000000000000e+00,8.057420712350803482e-01,4.877638166204322778e-01,5.702788968604537434e-01
1.000000000000000000e+00,8.726344325149293368e-01,4.565035901375738558e-01,5.242697125634154798e-01
1.000000000000000000e+00,7.881401227760627126e-01,3.855640785487437494e-01,5.740235486208844495e-01
1.000000000000000000e+00,8.664259551190125475e-01,4.267212540548149247e-01,4.419621201687398138e-01
1.000000000000000000e+00,8.606687903779939308e-01,4.039304255726986481e-01,5.535305193423009085e-01
1.000000000000000000e+00,8.501214040663181981e-01,3.977599368785136869e-01,5.205019722982149322e-01
1.000000000000000000e+00,7.845403518647037222e-01,3.940206352621299923e-01,4.567693784267906620e-01
1.000000000000000000e+00,8.398203625204281320e-01,4.359194081141672950e-01,5.291634354257749306e-01
1.000000000000000000e+00,8.867631181981041610e-01,4.454848093021348543e-01,4.798604314023982020e-01
1.000000000000000000e+00,8.644067358451236194e-01,4.001913647997151213e-01,5.391316183405561180e-01
1.000000000000000000e+00,8.262053115444439877e-01,4.438554938801438920e-01,5.093480461664852132e-01
1.000000000000000000e+00,8.780337177734847121e-01,3.796095436054405248e-01,5.333292645143007382e-01
1.000000000000000000e+00,8.370133975267985971e-01,4.201044074397426997e-01,5.149585704794209517e-01
1.000000000000000000e+00,7.821808652222389524e-01,4.768794587610617475e-01,4.797483809137240152e-01
1.000000000000000000e+00,8.310776440177964908e-01,4.389095806382282139e-01,5.357867989519964347e-01
1.000000000000000000e+00,8.716419886356094882e-01,4.141956954040193484e-01,4.892567548374902597e-01
1.000000000000000000e+00,7.835668456213752409e-01,3.673354638150677087e-01,4.962941168219894283e-01
1.000000000000000000e+00,8.280784639391433055e-01,4.557969362949607084e-01,4.957246240848256491e-01
1.000000000000000000e+00,8.041493177301811679e-01,4.127045528976899802e-01,4.689586900105462974e-01
1.000000000000000000e+00,8.083862301963189445e-01,4.361653589025720201e-01,5.529063560859597271e-01
1.000000000000000000e+00,8.156020401055855684e-01,4.123695281720182182e-01,4.999732491466786777e-01
1.000000000000000000e+00,8.127376939489721064e-01,5.135241778292871651e-01,5.189679466983615486e-01
1.000000000000000000e+00,8.320223933135165728e-01,4.301023864226370397e-01,5.152274012728028652e-01
1.000000000000000000e+00,8.658574940077623516e-01,4.387750060590488999e-01,5.921208617648080486e-01
1.000000000000000000e+00,8.139492363490643534e-01,4.521353623202730709e-01,5.305517712328148283e-01
1.000000000000000000e+00,8.348957829420839971e-01,4.273851764645603124e-01,5.255920435417006376e-01
1.000000000000000000e+00,7.958413473699413876e-01,4.344257263584885287e-01,5.368983567359097986e-01
1.000000000000000000e+00,8.558486472677642176e-01,4.016761736835140484e-01,5.223025199056688939e-01
1.000000000000000000e+00,8.501720577481604035e-01,4.507206656811859613e-01,5.169490274097611193e-01
1.000000000000000000e+00,8.470594250609142506e-01,4.533139432014707815e-01,5.029412821120123889e-01
1.000000000000000000e+00,8.473705002844984513e-01,4.040271252205623886e-01,5.465502473383658799e-01
1.000000000000000000e+00,8.326871770372504811e-01,3.500402499436093828e-01,5.591430870730665914e-01
1.000000000000000000e+00,7.982584620459205471e-01,4.163722907625788117e-01,4.926805244018360730e-01
1.000000000000000000e+00,8.597059448647931257e-01,4.451415032488169610e-01,5.124094139932310332e-01
1.000000000000000000e+00,8.723542105832940985e-01,3.930027485484942629e-01,5.002025374130425472e-01
1.000000000000000000e+00,9.017398959986171469e-01,3.751263945738370076e-01,5.337382604409984799e-01
1.000000000000000000e+00,8.360475719020542540e-01,4.312565343722810640e-01,5.229690627857300766e-01
1.000000000000000000e+00,8.324033476447739721e-01,4.269295300289134842e-01,5.242104546805365084e-01
1.000000000000000000e+00,8.322673629295520570e-01,3.718893570348822397e-01,5.484432844875866131e-01
1.000000000000000000e+00,8.843881158270763265e-01,4.710217061189376775e-01,5.082989892512211894e-01
1.000000000000000000e+00,8.167876740776630617e-01,4.298109379983531819e-01,5.385429662844684051e-01
1.000000000000000000e+00,8.255697215739585815e-01,4.401108826023830689e-01,5.186855886616502653e-01
1.000000000000000000e+00,8.295855447293376539e-01,4.299348757936448107e-01,5.185467378546438910e-01
1.000000000000000000e+00,8.130657439013450061e-01,4.470321422259682098e-01,4.896231288169933804e-01
1.000000000000000000e+00,8.925719279453048216e-01,4.245227272207968139e-01,4.558681124972505105e-01
1.000000000000000000e+00,8.279297720018504725e-01,4.492234454142996491e-01,5.041653030258179680e-01
1.000000000000000000e+00,8.296163130274576414e-01,4.313611958229516818e-01,5.216288766408869737e-01
1.000000000000000000e+00,7.836979869190527914e-01,4.488623948761780169e-01,4.709856814887702914e-01
1.000000000000000000e+00,8.028911350073200115e-01,4.295167541009894951e-01,4.683342550476367605e-01
1.000000000000000000e+00,8.347038772339402390e-01,4.186658796354311707e-01,5.075053012887797976e-01
1.000000000000000000e+00,8.462801998511754187e-01,4.284975088690000655e-01,5.008779167620920347e-01
1.000000000000000000e+00,8.507407414451648719e-01,4.341479806139532660e-01,5.075862404684091667e-01
1.000000000000000000e+00,8.347000267674430374e-01,4.367409117325580792e-01,5.273351291142315267e-01
1.000000000000000000e+00,8.324208903911148871e-01,4.281993643080939660e-01,5.147989970815765037e-01
1.000000000000000000e+00,7.770192594360239013e-01,3.904905409298151664e-01,5.468740783972021458e-01
1.000000000000000000e+00,8.296614969329891842e-01,3.659420989280568470e-01,5.772676977040864799e-01
1.000000000000000000e+00,8.424763800921560852e-01,4.087576044895881999e-01,5.435625151581975345e-01
1.000000000000000000e+00,8.199010404068871605e-01,4.299605133886584829e-01,4.783760302729848091e-01
1.000000000000000000e+00,8.864903058389491664e-01,3.917393836685472697e-01,5.159107320949024578e-01
1.000000000000000000e+00,8.308700166797922115e-01,3.676108318747349779e-01,4.873236803290078023e-01
1.000000000000000000e+00,8.591575768102628352e-01,4.130478683164360287e-01,4.782269849047753318e-01
1.000000000000000000e+00,8.050937995511054934e-01,4.687327912878379021e-01,4.745371349655522208e-01
1.000000000000000000e+00,7.769403082403665284e-01,4.358200451724172364e-01,4.924569942337923556e-01
1.000000000000000000e+00,8.234225078249639562e-01,4.320719457366360428e-01,5.205571764086976971e-01
1.000000000000000000e+00,8.335638134035140423e-01,4.464025019638130920e-01,5.208620022929871807e-01
1.000000000000000000e+00,8.013199623919582404e-01,4.131602202067108931e-01,5.052395003872439672e-01
1.000000000000000000e+00,8.094755278290690637e-01,4.518783264999408633e-01,4.991961409622444057e-01
1.000000000000000000e+00,8.070080492551602314e-01,3.658701088462707474e-01,4.795218932710973991e-01
1.000000000000000000e+00,8.464849774221383516e-01,4.438337108928577246e-01,5.465597521007803383e-01
1.000000000000000000e+00,8.295391838262581308e-01,4.349409373046270177e-01,5.263896998775338121e-01
1.000000000000000000e+00,8.288047353069304402e-01,4.714026978612989582e-01,5.128975843585190653e-01
1.000000000000000000e+00,8.254770177634460637e-01,4.187526479277131064e-01,5.487166227621691483e-01
1.000000000000000000e+00,8.896256246396480050e-01,4.906977198097176585e-01,5.001343664619158913e-01
1.000000000000000000e+00,7.584995776541716417e-01,3.912964035082561742e-01,5.415245322674147044e-01
1.000000000000000000e+00,8.372767879144734637e-01,4.411373799657343220e-01,5.786300979343218520e-01
1.000000000000000000e+00,8.242833975377255040e-01,4.141221851098071394e-01,5.122877433960778548e-01
1.000000000000000000e+00,8.178347044413372124e-01,3.893604285860517433e-01,4.628044856631663984e-01
1.000000000000000000e+00,8.533932901876151167e-01,4.006249990231803282e-01,5.248289308524981545e-01
1.000000000000000000e+00,8.496538017300107049e-01,4.514349753146837951e-01,4.776877479954073635e-01
1.000000000000000000e+00,8.352328947874636533e-01,4.455464223475884000e-01,5.421853639786915480e-01
1.000000000000000000e+00,8.362736118195671642e-01,4.322515768085922194e-01,4.820379177798384540e-01
1.000000000000000000e+00,8.133929150063758939e-01,4.541096984955898530e-01,4.989974559011481903e-01
1.000000000000000000e+00,7.874426076799621033e-01,4.572312740301260336e-01,4.674741821629571636e-01
1.000000000000000000e+00,8.258486543694167903e-01,4.228909475260821949e-01,5.166964641032599781e-01
1.000000000000000000e+00,8.125033055394360604e-01,4.237693222984541541e-01,5.047470874819651732e-01
1.000000000000000000e+00,8.529024571054870663e-01,4.343920624824943455e-01,4.759459652326745172e-01
1.000000000000000000e+00,7.915616742081919011e-01,4.383086820906126890e-01,6.001361789435375460e-01
1.000000000000000000e+00,8.996040447501133519e-01,3.609907433815118805e-01,5.197399319933606598e-01
1.000000000000000000e+00,8.777548959920835614e-01,4.789277473321326140e-01,5.403612592616892085e-01
1.000000000000000000e+00,7.489490628199223510e-01,4.232425808245176557e-01,5.361484177751419944e-01
1.000000000000000000e+00,8.263693164264758195e-01,4.172295871095251796e-01,5.420637345173554555e-01
1.000000000000000000e+00,8.633854603869437483e-01,4.216169447019699756e-01,5.121267949736504344e-01
1.000000000000000000e+00,8.375516313020511250e-01,4.191510762456587269e-01,5.086541611922387185e-01
1.000000000000000000e+00,8.366890304056476824e-01,4.117789309891309868e-01,5.098976872279216144e-01
1.000000000000000000e+00,7.509719868758549799e-01,4.258685548289051770e-01,5.159395059396081340e-01
1.000000000000000000e+00,8.339258862630729574e-01,4.253645043120302671e-01,5.253875903753277843e-01
1.000000000000000000e+00,8.605502063933128110e-01,4.705556779820810887e-01,4.875404813613612998e-01
1.000000000000000000e+00,8.572040166284257134e-01,4.409787048915260188e-01,4.839166828245363705e-01
1.000000000000000000e+00,8.555907382419953855e-01,4.343414804672922624e-01,4.831353013780489425e-01
1.000000000000000000e+00,8.046135308521678020e-01,4.052712828644979282e-01,5.618543310549504177e-01
1.000000000000000000e+00,8.284464163992887320e-01,4.213904727503225978e-01,5.426356597195874931e-01
1.000000000000000000e+00,7.813940663612566340e-01,4.816790744069059937e-01,4.933119430216149071e-01
1.000000000000000000e+00,8.475964400037495627e-01,4.398538970525758818e-01,5.398959076864623396e-01
1.000000000000000000e+00,8.841667069885337238e-01,4.151632546760135600e-01,4.541039255874664837e-01
1.000000000000000000e+00,9.096349549744072727e-01,4.721630522808664132e-01,5.277857048161964659e-01
1.000000000000000000e+00,8.319488264991758975e-01,4.506732209833796410e-01,5.480826083935854687e-01
1.000000000000000000e+00,8.316917417478131291e-01,4.362211104552216057e-01,5.147425335558852844e-01
1.000000000000000000e+00,7.731568582336446616e-01,4.300764497040969747e-01,5.795839402310940525e-01
1.000000000000000000e+00,8.046936640759915216e-01,4.447733463146091304e-01,5.396501456925817397e-01
1.000000000000000000e+00,8.143032339992453128e-01,4.445136230787546383e-01,5.539019949340224791e-01
1.000000000000000000e+00,8.752150767137535370e-01,4.053504590295859411e-01,4.878848914084256694e-01
1.000000000000000000e+00,8.326414246206146341e-01,4.315847751538836041e-01,5.219042387956034368e-01
1.000000000000000000e+00,8.474921440156955033e-01,3.887188578351845059e-01,5.036110511527271960e-01
1.000000000000000000e+00,8.966652953699333350e-01,3.923935363664586840e-01,5.530747574197626415e-01
1.000000000000000000e+00,8.026773977283347961e-01,3.518344141726463814e-01,4.840204472034400629e-01
1.000000000000000000e+00,8.247861480000010515e-01,4.596931690544328597e-01,5.545554312783524953e-01
1.000000000000000000e+00,8.114972709517006555e-01,4.428136735456031925e-01,5.332372491870566167e-01
1.000000000000000000e+00,8.294517589558286774e-01,4.308120405042389911e-01,5.218058687636503157e-01
1.000000000000000000e+00,8.228653393756475420e-01,4.351294503955437931e-01,5.235343010443174183e-01
1.000000000000000000e+00,8.567332991640784767e-01,3.847160285232375521e-01,4.803040882970227576e-01
1.000000000000000000e+00,7.689129067002696827e-01,4.102682080695326805e-01,5.400952415796694828e-01
1.000000000000000000e+00,8.432560283575709636e-01,4.150164736147797240e-01,5.485212105031721519e-01
1.000000000000000000e+00,8.903497672088070969e-01,3.892286057429619195e-01,5.073249962658575862e-01
1.000000000000000000e+00,7.937321574456225326e-01,5.048266876970206596e-01,4.851615459056337620e-01
1.000000000000000000e+00,8.663393738546258938e-01,4.930893542666439644e-01,5.202349819505474038e-01
1.000000000000000000e+00,8.561813034119418742e-01,4.064357777323537313e-01,5.267966805682436915e-01
1.000000000000000000e+00,8.315430523890952053e-01,4.642615947064041571e-01,5.140181455340303573e-01
1.000000000000000000e+00,8.139257123992691412e-01,3.671111441756791938e-01,4.614724414305659828e-01
1.000000000000000000e+00,8.003882442124864438e-01,4.221546278402640295e-01,4.648625486488439096e-01
1.000000000000000000e+00,8.257705054560723346e-01,3.969979853538628811e-01,5.391079950212013250e-01
1.000000000000000000e+00,8.720504799726611633e-01,3.972682691056065862e-01,5.612189799992119976e-01
1.000000000000000000e+00,8.352829422732874765e-01,4.322855293867012283e-01,5.161018770473952966e-01
1.000000000000000000e+00,8.689530247109642502e-01,4.422623908719470753e-01,4.496282693402345321e-01
1.000000000000000000e+00,8.940623902254091204e-01,4.809147057103289047e-01,5.313280495511106816e-01
1.000000000000000000e+00,8.386069855167633813e-01,4.662370551476188174e-01,5.214727991436988175e-01
1.000000000000000000e+00,8.348337822758777893e-01,3.994435193435068032e-01,5.111397295525171858e-01
1.000000000000000000e+00,8.144411044690778034e-01,4.346408734382876116e-01,5.070988837677277150e-01
1.000000000000000000e+00,8.617373358805454631e-01,4.473237657740067874e-01,4.576648876442556690e-01
1.000000000000000000e+00,7.816622946076857703e-01,4.889448780596978850e-01,4.873359074460521523e-01
1.000000000000000000e+00,8.217276194970782877e-01,3.964701858361015518e-01,4.826424798973646957e-01
1.000000000000000000e+00,7.885742839692675421e-01,4.836215571257949097e-01,5.303357646636462919e-01
1.000000000000000000e+00,8.578632364219734852e-01,3.885809279104882608e-01,5.327737293315629730e-01
1.000000000000000000e+00,8.952987232898582670e-01,4.691770094668645807e-01,5.494929208139422983e-01
1.000000000000000000e+00,8.638307169607533087e-01,4.960191188289512221e-01,5.508484295422347854e-01
1.000000000000000000e+00,8.675970270474785417e-01,4.318535949376987593e-01,4.907551374872146654e-01
1.000000000000000000e+00,8.296386903574394234e-01,4.595327221263383333e-01,5.076585209453101655e-01
1.000000000000000000e+00,8.325859149473922027e-01,4.376987689659380121e-01,5.261837354599039340e-01
1.000000000000000000e+00,8.020157100258767935e-01,3.966915125171476264e-01,4.616709896294907689e-01
1.000000000000000000e+00,8.335021900034464970e-01,4.257563583913636096e-01,5.193287838941403889e-01
1.000000000000000000e+00,8.297195275906690259e-01,4.277236306996370918e-01,5.205425505268498343e-01
